rank,name,followers,er,country,topic_of_influence,potential_reach,unified_category,handle
31,wheelhub,205800,,Finland,,61700,,@wheelhub.com
32,Luciano Ghidoli,199200,,Finland,Arts and Crafts,59800,Entertainment,@lucianoghidoli
33,Nojeen Makeup 💄,198900,,Finland,,59700,,@n0jeenn
34,Viivi Rytkönen,194200,,Finland,Travel,58300,Lifestyle,@unafinlandesa
35,"Prev. Alex.FI, now AlexMartini",192600,,Finland,Auto and Vehicles Automotive,57800,Lifestyle,@alex.martini__
36,Jäätynyt Banaani 🍌,191000,,Finland,Funny Entertainment and Music,57300,Music,@jaatynytbanaaniofficial
37,BlindChannel,189000,0.3,Finland,,56700,,@blindchannel
38,JuhoFlow,188000,3.6,Finland,Entertainment and Music Funny,56400,Music,@juhoflow
39,Niko Saarinen,187800,0.2,Finland,,56300,,@niko_saarinen
40,sihvoallu,176000,,Finland,Entertainment and Music,52800,Music,@sihvoallu
41,davide,175600,,Finland,,52700,,@david_tim_
42,Nuppu Oinas,171400,,Finland,Entertainment and Music,51400,Music,@nuppipaa
43,🇫🇮 🅿🅾🅿 📀 🅼🆄🆂🅸🅲 🇷🇺,169300,,Finland,Entertainment and Music,50800,Music,@glebmail
44,Hugo Käld,165600,,Finland,Music,49700,Music,@hugoozz
45,Michael Howard,165300,,Finland,,49600,,@yeaa.mike
46,Julia Kivelä,164400,0.1,Finland,,49300,,@juliakivela
47,Qzgu,161800,,Finland,,48500,,@qzgu
48,nettaeleonoora,160800,,Finland,,48200,,@nettaeleonoora
49,sovalinas,158800,0.1,Finland,,47600,,@sovalinas
50,Karppi,157000,,Finland,,47100,,@karppi25
51,hnuskina,154900,,Finland,Arts and Crafts,46500,Entertainment,@hnuskina2
52,ＲａｔｔｕＩｒｒａｔｔｕ,148700,0.2,Finland,,44600,,@irrattu77
53,Anita,147200,,Finland,Celebrity,44200,Entertainment,@har_ni_tah
54,🦊 carita 🦊,145400,,Finland,Pets,43600,Lifestyle,@purrmyname
55,CAROLA,145000,,Finland,Entertainment and Music,43500,Music,@carolahakola
56,Euro Hoo,143600,0.1,Finland,Entertainment and Music,43100,Music,@eurohoo
57,Namikolinx,141800,,Finland,,42500,,@nami.hani
58,Gigantti Gaming,137300,0.1,Finland,,41200,,@giganttigaming
59,Arttu Laitinen,133200,,Finland,,40000,,@arttu_laitinen
60,Petter Pentilä,128600,0.1,Finland,Animation and Cosplay,38600,Entertainment,@frameseq
61,AnnejaEllu,121900,,Finland,,36600,,@annejaellu
62,pressarm,117500,0.1,Finland,,35300,,@pressarm
63,Sebastian Tynkkynen,115900,0.2,Finland,,34800,,@sebastiantynkkynen
64,Herra Koskinen,114400,,Finland,,34300,,@herrakoskinen
65,Mikael Renwall,113500,0.2,Finland,,34100,,@mikaelrenwall
66,Aku Hirviniemi,108400,0.1,Finland,,32500,,@akuhirviniemi
67,mea Logren,106300,0.1,Finland,Fashion and Accessories,31900,Beauty/Fashion,@finbarbie
68,terapeuttiville,102900,0.1,Finland,,30900,,@terapeuttiville
69,Miika Suvanto,102300,0.2,Finland,,30700,,@pikahutz
70,Robin Packalen,101000,0.1,Finland,,30300,,@robinpackalen
71,𝚂𝚘𝚗𝚓𝚊 𝙷𝚒𝚎𝚝𝚊𝚕𝚊,99800,,Finland,Photography Animals Pets,29900,Music,@sonjahietala
72,Hales,99700,,Finland,,29900,,@haymartinn
73,(っ◔◡◔)っ Risotto,98400,,Finland,,29500,,@gothic.cosplayer
74,The Dudesons,98200,,Finland,,29500,,@thedudesons
75,DAVE,95100,31.1,Finland,,28500,,@laivanakki
76,ㅤ,94600,5.1,Finland,,28400,,@kenkanekl69
77,ZazabellaOfficial,94400,,Finland,Romance and Wedding,28300,Lifestyle,@zazabellaofficial
78,Karoliina,90800,,Finland,,27200,,@karowalker
79,Iam.iba,86700,,Finland,Finance,26000,Info/Business,@iam.iba
80,Susmamatin,83500,,Finland,Entertainment and Music,25100,Music,@susmamatin
81,Joona Hellman,81600,0.5,Finland,,24500,,@joonahellmanofficial
82,Katia ᛖᛚᚾᛟᚱ,81100,,Finland,Arts and Crafts Animation and Cosplay,24300,Entertainment,@katiaeleonor
83,Ali Jahangiri,79300,0.3,Finland,Entertainment and Music,23800,Music,@alijahangirifi
84,Samuel Daayata,78700,,Finland,,23600,,@samueldaayata
85,Jenni,76500,0.3,Finland,,23000,,@skygrly
86,Krista Strömberg,75200,2.2,Finland,,22600,,@kristastromberg
87,Questony,67700,,Finland,,20300,,@questony
88,Kauppateemi,63400,0.1,Finland,,19000,,@kauppateemi
89,Zafranmarketjyvaskyla,59300,,Finland,,17800,,@zafranmarketjyvaskyla
90,Niko Holmstén,56900,0.6,Finland,,17100,,@mr.holmsten
91,Koiraluu,53600,0.2,Finland,,16100,,@koiraluu
92,𝓜𝓸𝓸𝓷𝓲𝓴𝓪 𝐿𝒶𝒾𝓃𝑒,52500,,Finland,,15800,,@moonika._.laine
93,Tume,50100,0.2,Finland,,15000,,@tume
94,Rujira,48400,,Finland,,14500,,@rujisaurus
95,💙 Mustikkapäät 💙,48400,,Finland,,14500,,@mustikkapaat
96,† 𝕽𝖔𝖓𝖎 †,44900,,Finland,Fashion and Accessories,13500,Beauty/Fashion,@kaokitsune
97,FINLAND 📱 COMPUTER 🖥,44700,,Finland,Product Education,13400,Info/Business,@shafi_finland
98,nmakaisa,42900,,Finland,Entertainment and Music,12900,Music,@nmakaisa
99,Hoodifaija,42000,0.2,Finland,,12600,,@hoodifaija
100,Linnanmäki,41700,0.2,Finland,Entertainment and Music Outdoor Activity,12500,Music,@linnanmaki
1,That French Guy,8000000,,France,,2400000,,@davidyrodriguez
2,Tibo InShape,8000000,,France,Fitness and Health Funny,2400000,Lifestyle,@tiboinshape
3,CAMILLE_LA_DANSEUSE,7700000,,France,Entertainment and Music,2300000,Music,@camille_la_danseuse
4,Zinidin zidan,5100000,,France,,1500000,,@zidanofficial_
5,AS Monaco,5000000,,France,Sports,1500000,Sports,@asmonaco
6,Wonguy,4400000,,France,Photography Arts and Crafts,1300000,Music,@wonguy
7,The Sun King,3300000,0.3,France,Entertainment and Music,990000,Music,@carlomalis
8,Keen’V,3200000,,France,Entertainment and Music,960000,Music,@keenvsurtiktok
9,Isaías Espinoza,3000000,,France,,900000,,@chefenproceso
10,The F2,2800000,,France,,840000,,@f2
11,Brunograffer,2700000,,France,Arts and Crafts Celebrity,810000,Entertainment,@brunograffer
12,TikTok France,2400000,,France,,720000,,@tiktok_france
13,Le producteur,2300000,,France,Entertainment and Music Product Education,690000,Music,@le.producteur
14,ogee,2300000,2.3,France,Entertainment and Music,690000,Music,@ogee_off
15,SAPHO 🫶🏼,2300000,1.6,France,Arts and Crafts,690000,Entertainment,@saphoo
16,Mayamystic,2200000,,France,Animation and Cosplay Entertainment and Music,660000,Music,@mayamystic
17,Ahmed__art,2200000,,France,Arts and Crafts Celebrity,660000,Entertainment,@ahmed__art
18,Paris is Daddy,2100000,,France,,630000,,@paris.senpai
19,Momotns OFFICIEL,1900000,,France,,570000,,@momotns67
20,Drogba888🧸,1900000,1.9,France,Entertainment and Music,570000,Music,@drogba888
21,Kev Adams,1800000,0.1,France,Entertainment and Music,540000,Music,@kevadams
22,Cristina Cordula,1700000,0.1,France,Fashion and Accessories Business and Finance,510000,Beauty/Fashion,@cristinacordulaoff
23,SUPERMASSIVE,1600000,0.3,France,Music,480000,Music,@supermassivemusic
24,Aisha_Paradis.du.henné🇵🇰🇫🇷,1600000,,France,Beauty and Self Care,480000,Beauty/Fashion,@paradis_du_henne
25,Céline,1600000,,France,,480000,,@celineinno
26,MaitresseAdeline🌼,1600000,,France,,480000,,@maitressadeline
27,Anto,1500000,0.1,France,Entertainment and Music,450000,Music,@totochegang
28,AnnaLaura Pavy,1500000,5.0,France,Entertainment and Music Arts and Crafts Food Fashion and Accessories,450000,Music,@lalpavy
29,ines,1500000,,France,Entertainment and Music,450000,Music,@inescious
30,Thomas Rossier,1400000,,France,Fashion and Accessories Arts and Crafts,420000,Beauty/Fashion,@thomasrossier
31,Un Garçon Stupide!,1400000,,France,Entertainment and Music Funny Life and Society,420000,Music,@ungarconstupide
32,Setsu,1400000,,France,Arts and Crafts,420000,Entertainment,@sweetysetsu
33,Armand Hasanpapaj,1300000,0.8,France,Entertainment and Music,390000,Music,@armandhasanpapaj
34,Lucas Humoriste,1300000,,France,,390000,,@lucas.humoriste
35,RCLens,1300000,2.5,France,,390000,,@rclens
36,aitoush_n,1300000,0.1,France,,390000,,@aitoush_n
37,Vanessa Njoya,1200000,0.2,France,,360000,,@vanessanjoya
38,Jean-Baptiste Djebbari,1200000,1.1,France,,360000,,@jbdjebb
39,TURNER,1200000,,France,Entertainment and Music,360000,Music,@turner.my
40,Alissar 🌸,1200000,1.7,France,Beauty and Self Care Entertainment and Music,360000,Music,@alissar_yousef
41,ΤHΣOS,1200000,11.0,France,Entertainment and Music,360000,Music,@theos.mp4
42,Wawad Beatbox,1200000,,France,Entertainment and Music,360000,Music,@wawadbeatboxx
43,Benji Samat,1200000,0.2,France,,360000,,@benji_samat
44,Paul Cabannes,1100000,,France,,330000,,@paulcabannes_
45,Elliott Norris,1100000,,France,,330000,,@callmebelly
46,Le Tour de France,1100000,0.3,France,Sports,330000,Sports,@letourdefrance
47,Marie Antoinette,1100000,,France,,330000,,@xmarieangel
48,🇩🇿La Brams Family🇹🇷,1100000,,France,family,330000,Lifestyle,@bramsfamily
49,KOSH,1100000,,France,Entertainment and Music,330000,Music,@kosh.officiel
50,kylian mbappe,1100000,,France,Sports,330000,Sports,@kylianmbappe.tik
51,BILELZEN 💸,1000000,0.1,France,Funny,300000,Entertainment,@bilelzen
52,Clemoise,1000000,0.4,France,,300000,,@clemoise
53,Roy,1000000,0.2,France,,300000,,@royzafr
54,Lilly Luta,992800,,France,,297800,,@lilly.luta
55,Selena Moondust,991900,,France,,297600,,@selena_moondust
56,Barbara Demagny,984400,,France,family,295300,Lifestyle,@kehlaniandbee
57,Hector Dnl,980900,,France,,294300,,@hectordnl
58,Seb koshin,979300,,France,News,293800,Info/Business,@sasukecosplay
59,2JOKER🃏,978100,,France,Entertainment and Music,293400,Music,@lea_spk
60,Hotman paris,977300,,France,,293200,,@drhotmanparisofficial
61,ᴍ❀rilou,974600,,France,Acting and Drama,292400,Entertainment,@marilou.pst
62,Learn French with Pierre!,970500,,France,Education,291200,Info/Business,@francaisavecpierre
63,𝒜𝒷𝒹𝑒𝓁𝓀𝒶𝓇𝒾𝓂🫀,970500,,France,Fashion and Accessories,291200,Beauty/Fashion,@taacha.off
64,Elie,970000,0.1,France,Arts and Crafts Entertainment and Music Funny,291000,Music,@eliefy
65,Oh My Goal - France,969400,,France,Sports,290800,Sports,@ohmygoalfrance
66,Wren Toks,969000,,France,,290700,,@wren.toks
67,Nazaofficiel,967900,0.4,France,,290400,,@nazaofficiel
68,So Loïc 🌟,961000,,France,Entertainment and Music,288300,Music,@lo_lm
69,Inverse,959000,,France,Automotive,287700,Lifestyle,@mr.inverse
70,Khiiera_marseille9,957700,,France,,287300,,@khiiera_marseille9
71,Anela 🐞,957400,,France,Entertainment and Music,287200,Music,@anela.rm
72,6nissa,954600,,France,Funny,286400,Entertainment,@6nissa
73,Matt Pokora,953700,0.2,France,,286100,,@mattpokora
74,chloev83,952200,,France,,285700,,@chloev83
75,Ahmed Sylla,952100,0.3,France,Entertainment and Music,285600,Music,@ahmedsyllaaa
76,Fabien Olicard,949700,,France,,284900,,@fabienolicard
77,cequenousommes,948900,,France,Fashion,284700,Beauty/Fashion,@cequenousommes
78,Cécile Duval 🦋,948200,,France,,284500,,@cecile.duval
79,Rufin Boumba Boussoukou,946500,,France,,284000,,@rufinboussoukouofficiel1
80,Code : Tobi622 ⚡️,945600,,France,Games Entertainment and Music Video Gaming,283700,Music,@tobifortnite
81,⚜️ 𝓛𝓪𝓭𝔂 𝓢𝓸𝓷𝓲𝓪 𝓜 ⚜️,944300,,France,,283300,,@ladysoniam
82,Lea Elui G,942400,,France,Entertainment and Music,282700,Music,@leaeluigbaby
83,Mr.passy,941500,,France,,282500,,@mr.passy
84,Stan Rogelino,941400,,France,,282400,,@rogelino
85,Minajlabomb,941000,,France,,282300,,@minajlabomb
86,Zatis,940700,,France,,282200,,@zatistok
87,Yan Marchal,939200,1.1,France,,281800,,@yanmarchal
88,H-ley Irène🧿,937700,,France,,281300,,@hleyirene228
89,PAGA,932300,0.1,France,,279700,,@pagatiktok
90,Patricia Delus,930700,,France,,279200,,@patbonita
91,La Vie En Chauve,929600,,France,,278900,,@lavie_enchauve
92,FS 🐐,928700,0.5,France,Sports,278600,Sports,@footballskyiz
93,user199505,927200,,France,,278200,,@queencandida3
94,Cam_make_up ❤️☑️,924400,,France,Beauty and Self Care,277300,Beauty/Fashion,@cam_make_up
95,TF1,922700,,France,,276800,,@tf1
96,ericmalnar14,921300,0.4,France,,276400,,@ericmalnar14
97,Shannakressofficiel,920200,,France,,276100,,@shannakressofficiel
98,Arthur & Richard Sève,919600,,France,,275900,,@chocolatseve
99,🕊Fatima-Ezzohra🕊,918200,,France,Beauty and Self Care,275500,Beauty/Fashion,@fatine.59
100,delicecuisine,917300,,France,,275200,,@delicecuisine
1,sinadeinert,5700000,0.1,Germany,,1700000,,@sinadeinert
2,YZ,4400000,,Germany,Entertainment and Music,1300000,Music,@youneszar
3,Enrique,4100000,,Germany,Arts and Crafts,1200000,Entertainment,@enriquestory
4,Julia Beautx,3800000,,Germany,Beauty and Self Care Education Product Education Product Showcase,1100000,Beauty/Fashion,@juliabeautx
5,Andrew Glazunov,3700000,,Germany,,1100000,,@andrewglazunov
6,Jeremy Fragrance,3600000,,Germany,Beauty and Self Care Entertainment and Music,1100000,Music,@jeremyfragrance
7,toni.kr8s_academy,3100000,,Germany,Sports,930000,Sports,@toni.kr8s_academy
8,foodie beats,2900000,,Germany,Food,870000,Lifestyle,@foodie.beats
9,tinaneumann,2800000,,Germany,,840000,,@tinaneumann
10,AИDREA,2800000,,Germany,Entertainment and Music,840000,Music,@andrea_subotic
11,Fabian Maurice Baggeler,2700000,,Germany,Entertainment and Music,810000,Music,@fabian.baggeler
12,Serge❤️,2700000,,Germany,Fashion and Accessories,810000,Beauty/Fashion,@laskynn
13,Laura Sophie,2600000,,Germany,,780000,,@laurasophie
14,Любовь,2600000,,Germany,,780000,,@tykowkaaa
15,Mariia Well,2500000,,Germany,,750000,,@mariia.well
16,Irina,2400000,,Germany,Entertainment and Music,720000,Music,@irinkamagic
17,Mike Singer,2400000,,Germany,Entertainment and Music,720000,Music,@mikesinger
18,د.اسماعيل الطراد 🇩🇪,2300000,0.2,Germany,Education,690000,Info/Business,@dr.ismaeilaltourad
19,TypischCalvin 🇩🇪,2300000,,Germany,Entertainment and Music,690000,Music,@typischcalvin
20,Lucy🌸🍃,2300000,,Germany,Education Arts and Crafts,690000,Info/Business,@e.l.u.c.e.y
21,Michael Gerber,2200000,,Germany,,660000,,@elsuizolatino
22,Derya,2100000,0.1,Germany,Beauty and Self Care,630000,Beauty/Fashion,@derya.tavas
23,Jul 💘,2100000,,Germany,Fashion and Accessories,630000,Beauty/Fashion,@mylifeasjul
24,Niclas,2000000,,Germany,,600000,,@niclas.kuri
25,SENDDICTED,2000000,,Germany,,600000,,@senddicted
26,🇩🇪أميرة❤️ الأناقة 🇲🇦,2000000,,Germany,Beauty and Self Care Fashion and Accessories,600000,Beauty/Fashion,@latifa.style
27,wissensbert,2000000,0.1,Germany,Education,600000,Info/Business,@wissensbert
28,Chris Böhm,1800000,,Germany,Entertainment and Music,540000,Music,@chris_boehm
29,Henry Nguyen,1800000,,Germany,,540000,,@henry.ng
30,Hao,1700000,1.3,Germany,Entertainment and Music,510000,Music,@haofx
31,Liam Carpenter,1600000,7.0,Germany,Funny,480000,Entertainment,@liamcarps
32,Xenia Adonts,1500000,,Germany,Fashion and Accessories,450000,Beauty/Fashion,@xeniaadonts
33,Rezo,1500000,0.1,Germany,,450000,,@rezo
34,𝐶𝑖𝑛𝑡𝑖𝑦𝑎 BB,1500000,,Germany,Entertainment and Music,450000,Music,@sine0
35,🇹🇷𝑆𝐸𝑀𝐼𝐻 & 𝐼𝑀𝐴𝑁🇩🇪,1400000,0.1,Germany,Entertainment and Music,420000,Music,@imsem.diary
36,mrsxanna.lyx,1400000,,Germany,,420000,,@mrsxanna.lyx
37,Can Der Koch,1400000,,Germany,Entertainment and Music,420000,Music,@canderkoch
38,Davide Scibetta,1300000,,Germany,Beauty and Self Care,390000,Beauty/Fashion,@davide__scibetta
39,Jihoon Kim,1300000,,Germany,,390000,,@jihoneysweet
40,Uri,1300000,,Germany,Entertainment and Music,390000,Music,@ducuri.gmv
41,Nictures,1200000,,Germany,Arts and Crafts Photography,360000,Music,@nictures
42,Weniamin Schmidt,1100000,1.8,Germany,,330000,,@weniamin_schmidt
43,Melikes.kitchen,1100000,,Germany,Food,330000,Lifestyle,@melikes.kitchen
44,Paula🤍,1100000,,Germany,Beauty and Self Care Life and Society,330000,Beauty/Fashion,@paula.plsi
45,NetflixDE,1100000,,Germany,Entertainment and Music Video Gaming,330000,Music,@netflixde
46,Next Level,1100000,,Germany,Funny Entertainment and Music,330000,Music,@next8level
47,bestattungenburger,1100000,0.1,Germany,,330000,,@bestattungenburger
48,⚡️ DENKI DARLING ⚡️,1100000,,Germany,,330000,,@denki.darling
49,@felixfranciscoleg,1000000,,Germany,,300000,,@felixfranciscoleg
50,Michael Smolik,1000000,,Germany,Entertainment and Music,300000,Music,@michael__smolik
51,Marvintsp,997600,,Germany,Entertainment and Music,299300,Music,@marvintsp
52,baseweekly,987000,,Germany,Sports,296100,Sports,@baseweekly
53,Linos,983900,,Germany,Entertainment and Music,295200,Music,@iamlinos
54,madison beer,983800,0.1,Germany,,295100,,@madisonbeer_clips
55,Faruk,983300,0.1,Germany,,295000,,@farukaltiinok
56,Armin Eagle,981700,,Germany,,294500,,@armineagle
57,༒ . GRUBLIEBE . ༒,980000,,Germany,,294000,,@grubliebe
58,Teamyasta,978800,,Germany,Entertainment and Music family,293600,Music,@teamyasta
59,مزين 🌸🎀,970400,,Germany,,291100,,@mzayen1996
60,Anna Jamfm,967900,,Germany,,290400,,@annajamfm
61,"Sarah, Van Diego & Rico",967700,,Germany,Pets Sports,290300,Sports,@vandiego.rico
62,Lea,962400,,Germany,Outdoor Activity,288700,Lifestyle,@heylea
63,🅝🅘🅚🅞,958700,0.5,Germany,Education Product Education,287600,Info/Business,@nikothec
64,asmir,958300,,Germany,,287500,,@asmirbeatbox21614
65,Janis_danner,958200,,Germany,,287500,,@janis.danner
66,iamzuckerpuppe,957100,,Germany,Funny,287100,Entertainment,@iamzuckerpuppe
67,Florian Kaulen,954800,,Germany,Sports,286400,Sports,@flo.fs
68,Selma🤠,951700,,Germany,Fashion and Accessories,285500,Beauty/Fashion,@notselma
69,Angel 🌷,948300,,Germany,,284500,,@janakaaplen
70,1halay1dans,946400,,Germany,,283900,,@1halay1dans
71,Hey Dima,945000,0.5,Germany,Entertainment and Music Funny,283500,Music,@heydima1
72,Gialu | Gio,941700,,Germany,Beauty and Self Care,282500,Beauty/Fashion,@mx.gialu
73,luca,941500,,Germany,Food,282500,Lifestyle,@lucamolisina
74,Bella,940400,,Germany,family Pets,282100,Lifestyle,@meraki.mami
75,Nik,937700,0.1,Germany,Education Fitness and Health,281300,Info/Business,@adhdvision
76,Mexify,936900,0.6,Germany,,281100,,@mexify
77,joeysjungle,931600,0.1,Germany,,279500,,@joeysjungle
78,Knossi 🤴,931400,,Germany,Entertainment and Music Games,279400,Music,@therealknossi
79,nbao.t,930700,2.0,Germany,Entertainment and Music,279200,Music,@nbao.t
80,𝑧𝑎ℎ𝑟𝑎 𓆩❤︎𓆪,930000,,Germany,Fashion and Accessories Beauty and Self Care,279000,Beauty/Fashion,@zahrairm
81,Tims Minecraft Memes,929600,,Germany,Video Gaming,278900,Tech/Gaming,@tims_minecraft_memes_de
82,DustinTT,929200,,Germany,,278800,,@dustintt
83,Grenzgaenger,929100,,Germany,,278700,,@grenzgaenger_official
84,Mamaafrika ❤️,928000,,Germany,Fashion and Accessories,278400,Beauty/Fashion,@mamaafrikaa1
85,CheerBrothers | Music & Fun ✅,927100,,Germany,Entertainment and Music,278100,Music,@cheerbrothersmusic
86,Deichmann,926600,,Germany,Fashion and Accessories,278000,Beauty/Fashion,@deichmann
87,Viet,923000,5.8,Germany,Entertainment and Music,276900,Music,@vietshao
88,Official Kamaal,920500,,Germany,,276200,,@kamaal_official
89,نور🌸,919900,,Germany,,276000,,@rbahdablouni
90,KingLuigee,919400,,Germany,,275800,,@kingluigeee
91,mayte meyer :),915600,,Germany,Entertainment and Music,274700,Music,@maytemeyer
92,sebpic,914700,,Germany,Travel,274400,Lifestyle,@sebpic_
93,can_alihan,912200,0.1,Germany,,273700,,@can_alihan
94,Doppelgänger,910300,11.4,Germany,Entertainment and Music,273100,Music,@real.doppelganger
95,Rebecca Mir,905200,,Germany,Fashion and Accessories Celebrity,271600,Beauty/Fashion,@rebeccamir
96,Khubaib_alhamad,904800,,Germany,,271400,,@respect__boss13
97,@Amine_el_marroki,904400,,Germany,,271300,,@amine_el_marroki
98,MarquiseNF™,896600,0.5,Germany,Entertainment and Music,269000,Music,@_marquise
99,glam garbage,896300,,Germany,Beauty and Self Care,268900,Beauty/Fashion,@trashohr
100,NICK🧑🏼‍🦱,893200,,Germany,,268000,,@nzuumk
1,Andreas Polychronis,3000000,,Greece,Funny,900000,Entertainment,@andreaspoly
2,Nikolas Plytas,2500000,,Greece,Sports,750000,Sports,@nikolasplytas
3,KNITE | ナイト,839600,0.3,Greece,Animation and Cosplay,251900,Entertainment,@knitecoser
4,Vicky Kalea,818700,0.1,Greece,,245600,,@vicky_kalea
5,Der Saki😎🇬🇷,762300,,Greece,Entertainment and Music Funny,228700,Music,@dersaki
6,Grecia🖤,699300,0.1,Greece,Beauty,209800,Beauty/Fashion,@grecia.svp
7,you_are_amazing<3,593100,,Greece,Travel,177900,Lifestyle,@i.love_you.1234
8,Ilias Gkotsis,586600,,Greece,,176000,,@iliasgkotsis
9,Sofya Koukla,581900,,Greece,Beauty and Self Care,174600,Beauty/Fashion,@sofyakoukla
10,Argus Kaldea,531400,,Greece,,159400,,@moonpriest
11,Αλέξανδρος Κοψιάλης,518300,0.1,Greece,Entertainment and Music,155500,Music,@alexandros.kopsialis
12,Mua_agapi,513400,,Greece,Beauty and Self Care,154000,Beauty/Fashion,@mua_agapi
13,Natascha,507200,,Greece,Music,152200,Music,@nataschaa.zbr
14,Yanis Arvanitaris,468500,0.1,Greece,,140600,,@arvanitaris
15,eleny Yallou,451500,,Greece,Entertainment and Music,135500,Music,@elenyyallou
16,Eugenios,421700,0.3,Greece,,126500,,@slidismode
17,Djorkis,408200,,Greece,,122500,,@djorkis
18,vemojohn,405000,0.2,Greece,,121500,,@vemojohn
19,George Tzimas,394900,,Greece,,118500,,@georgetzimas
20,Jimmy Ntebekos,388300,,Greece,family,116500,Lifestyle,@jimmythegreek7
21,🐺shewolf.artgr,375700,,Greece,Animation and Cosplay,112700,Entertainment,@shewolf.artgr
22,DimitrisDkKyrsanidis,373300,,Greece,,112000,,@dimitriskyrsanidis
23,Laura,371500,,Greece,Entertainment and Music Fashion and Accessories,111500,Music,@laura.nestola
24,sokratis1996 🇬🇷🇵🇱,363900,,Greece,,109200,,@sokratis1996
25,Foureira,341700,0.3,Greece,,102500,,@iamfoureira
26,𝐏𝐄́𝐑𝐈𝐒 𝐏𝐑𝐄́𝐒𝐋𝐄𝐘,337100,0.3,Greece,Fashion and Accessories Arts and Crafts Entertainment and Music Business and Finance,101100,Music,@peryz
27,Brian,335200,,Greece,,100600,,@brian_hector21
28,Mixail Aggelos Kritikos,328100,,Greece,Travel,98400,Lifestyle,@mixail_kritikos
